song,artist,hip_hop_rnb,genre,word,n,song_artist,tf,idf,tf_idf
We Fly High,Jim Jones,1,RnB / Hip Hop,grey,1,We Fly High - Jim Jones,0.0033783783783783786,5.095793102436563,0.017215517237961362
We Fly High,Jim Jones,1,RnB / Hip Hop,grub,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,guns,1,We Fly High - Jim Jones,0.0033783783783783786,4.808111029984782,0.016243618344543184
We Fly High,Jim Jones,1,RnB / Hip Hop,harlem,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,head,1,We Fly High - Jim Jones,0.0033783783783783786,2.205421344540398,0.007450747785609452
We Fly High,Jim Jones,1,RnB / Hip Hop,hear,1,We Fly High - Jim Jones,0.0033783783783783786,1.9748976859285656,0.00667195164165056
We Fly High,Jim Jones,1,RnB / Hip Hop,heat,1,We Fly High - Jim Jones,0.0033783783783783786,4.808111029984782,0.016243618344543184
We Fly High,Jim Jones,1,RnB / Hip Hop,hit,1,We Fly High - Jim Jones,0.0033783783783783786,2.3657639946155773,0.00799244592775533
We Fly High,Jim Jones,1,RnB / Hip Hop,hood,1,We Fly High - Jim Jones,0.0033783783783783786,3.8918202981106265,0.013148041547671036
We Fly High,Jim Jones,1,RnB / Hip Hop,hopped,1,We Fly High - Jim Jones,0.0033783783783783786,5.095793102436563,0.017215517237961362
We Fly High,Jim Jones,1,RnB / Hip Hop,huh,1,We Fly High - Jim Jones,0.0033783783783783786,2.760418186619526,0.009325737116957859
We Fly High,Jim Jones,1,RnB / Hip Hop,hundred,1,We Fly High - Jim Jones,0.0033783783783783786,3.709498741316672,0.012532090342286055
We Fly High,Jim Jones,1,RnB / Hip Hop,ice,1,We Fly High - Jim Jones,0.0033783783783783786,3.6294560336431356,0.012261675789334918
We Fly High,Jim Jones,1,RnB / Hip Hop,jeans,1,We Fly High - Jim Jones,0.0033783783783783786,3.8918202981106265,0.013148041547671036
We Fly High,Jim Jones,1,RnB / Hip Hop,jim,1,We Fly High - Jim Jones,0.0033783783783783786,5.095793102436563,0.017215517237961362
We Fly High,Jim Jones,1,RnB / Hip Hop,keepin,1,We Fly High - Jim Jones,0.0033783783783783786,4.402645921876617,0.014873803790123707
We Fly High,Jim Jones,1,RnB / Hip Hop,kitted,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,lane,1,We Fly High - Jim Jones,0.0033783783783783786,4.584967478670572,0.01548975499550869
We Fly High,Jim Jones,1,RnB / Hip Hop,law,1,We Fly High - Jim Jones,0.0033783783783783786,5.095793102436563,0.017215517237961362
We Fly High,Jim Jones,1,RnB / Hip Hop,lean,1,We Fly High - Jim Jones,0.0033783783783783786,3.7965101183063017,0.01282604769698075
We Fly High,Jim Jones,1,RnB / Hip Hop,lenox,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,let’s,1,We Fly High - Jim Jones,0.0033783783783783786,4.808111029984782,0.016243618344543184
We Fly High,Jim Jones,1,RnB / Hip Hop,lifestyle,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,light,1,We Fly High - Jim Jones,0.0033783783783783786,2.151354123270122,0.0072680882542909536
We Fly High,Jim Jones,1,RnB / Hip Hop,livin,1,We Fly High - Jim Jones,0.0033783783783783786,3.4863551900024623,0.011778226993251562
We Fly High,Jim Jones,1,RnB / Hip Hop,lou,1,We Fly High - Jim Jones,0.0033783783783783786,4.808111029984782,0.016243618344543184
We Fly High,Jim Jones,1,RnB / Hip Hop,mami,1,We Fly High - Jim Jones,0.0033783783783783786,5.501258210544727,0.018585331792380838
We Fly High,Jim Jones,1,RnB / Hip Hop,missin,1,We Fly High - Jim Jones,0.0033783783783783786,4.402645921876617,0.014873803790123707
We Fly High,Jim Jones,1,RnB / Hip Hop,motherfucka,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,motherfucker,1,We Fly High - Jim Jones,0.0033783783783783786,4.248495242049359,0.014353024466382971
We Fly High,Jim Jones,1,RnB / Hip Hop,motherfuckin,1,We Fly High - Jim Jones,0.0033783783783783786,5.095793102436563,0.017215517237961362
We Fly High,Jim Jones,1,RnB / Hip Hop,naked,1,We Fly High - Jim Jones,0.0033783783783783786,4.584967478670572,0.01548975499550869
We Fly High,Jim Jones,1,RnB / Hip Hop,nigga,1,We Fly High - Jim Jones,0.0033783783783783786,3.0589111751755227,0.010334159375592983
We Fly High,Jim Jones,1,RnB / Hip Hop,niggas,1,We Fly High - Jim Jones,0.0033783783783783786,3.1498829533812494,0.010641496464125842
We Fly High,Jim Jones,1,RnB / Hip Hop,night,1,We Fly High - Jim Jones,0.0033783783783783786,1.4848751897923382,0.005016470235784927
We Fly High,Jim Jones,1,RnB / Hip Hop,pair,1,We Fly High - Jim Jones,0.0033783783783783786,4.808111029984782,0.016243618344543184
We Fly High,Jim Jones,1,RnB / Hip Hop,paper,1,We Fly High - Jim Jones,0.0033783783783783786,4.248495242049359,0.014353024466382971
We Fly High,Jim Jones,1,RnB / Hip Hop,pedal,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,pocket,1,We Fly High - Jim Jones,0.0033783783783783786,4.584967478670572,0.01548975499550869
We Fly High,Jim Jones,1,RnB / Hip Hop,poupon,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,rain,1,We Fly High - Jim Jones,0.0033783783783783786,2.760418186619526,0.009325737116957859
We Fly High,Jim Jones,1,RnB / Hip Hop,rap,1,We Fly High - Jim Jones,0.0033783783783783786,4.248495242049359,0.014353024466382971
We Fly High,Jim Jones,1,RnB / Hip Hop,rich,1,We Fly High - Jim Jones,0.0033783783783783786,4.248495242049359,0.014353024466382971
We Fly High,Jim Jones,1,RnB / Hip Hop,ride,1,We Fly High - Jim Jones,0.0033783783783783786,2.697897829638192,0.009114519694723622
We Fly High,Jim Jones,1,RnB / Hip Hop,rock,1,We Fly High - Jim Jones,0.0033783783783783786,3.1986731175506815,0.010806328099833383
We Fly High,Jim Jones,1,RnB / Hip Hop,roll,1,We Fly High - Jim Jones,0.0033783783783783786,3.1498829533812494,0.010641496464125842
We Fly High,Jim Jones,1,RnB / Hip Hop,rucker,1,We Fly High - Jim Jones,0.0033783783783783786,5.501258210544727,0.018585331792380838
We Fly High,Jim Jones,1,RnB / Hip Hop,rules,1,We Fly High - Jim Jones,0.0033783783783783786,4.402645921876617,0.014873803790123707
We Fly High,Jim Jones,1,RnB / Hip Hop,saggy,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,screamin,1,We Fly High - Jim Jones,0.0033783783783783786,4.114963849424837,0.01390190489670553
We Fly High,Jim Jones,1,RnB / Hip Hop,shades,1,We Fly High - Jim Jones,0.0033783783783783786,4.584967478670572,0.01548975499550869
We Fly High,Jim Jones,1,RnB / Hip Hop,shorty,1,We Fly High - Jim Jones,0.0033783783783783786,4.402645921876617,0.014873803790123707
We Fly High,Jim Jones,1,RnB / Hip Hop,sittin,1,We Fly High - Jim Jones,0.0033783783783783786,4.402645921876617,0.014873803790123707
We Fly High,Jim Jones,1,RnB / Hip Hop,sky,1,We Fly High - Jim Jones,0.0033783783783783786,2.728669488304946,0.009218478001030223
We Fly High,Jim Jones,1,RnB / Hip Hop,slow,1,We Fly High - Jim Jones,0.0033783783783783786,2.760418186619526,0.009325737116957859
We Fly High,Jim Jones,1,RnB / Hip Hop,somethin,1,We Fly High - Jim Jones,0.0033783783783783786,3.2499664119382317,0.01097961625654808
We Fly High,Jim Jones,1,RnB / Hip Hop,sound,1,We Fly High - Jim Jones,0.0033783783783783786,2.8985685251003432,0.009792461233447106
We Fly High,Jim Jones,1,RnB / Hip Hop,speed,1,We Fly High - Jim Jones,0.0033783783783783786,5.501258210544727,0.018585331792380838
We Fly High,Jim Jones,1,RnB / Hip Hop,spent,1,We Fly High - Jim Jones,0.0033783783783783786,4.248495242049359,0.014353024466382971
We Fly High,Jim Jones,1,RnB / Hip Hop,spur,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,stage,1,We Fly High - Jim Jones,0.0033783783783783786,4.248495242049359,0.014353024466382971
We Fly High,Jim Jones,1,RnB / Hip Hop,stars,1,We Fly High - Jim Jones,0.0033783783783783786,3.1986731175506815,0.010806328099833383
We Fly High,Jim Jones,1,RnB / Hip Hop,status,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,step,1,We Fly High - Jim Jones,0.0033783783783783786,3.0163515607567266,0.010190376894448402
We Fly High,Jim Jones,1,RnB / Hip Hop,strapped,1,We Fly High - Jim Jones,0.0033783783783783786,5.501258210544727,0.018585331792380838
We Fly High,Jim Jones,1,RnB / Hip Hop,street,1,We Fly High - Jim Jones,0.0033783783783783786,3.1986731175506815,0.010806328099833383
We Fly High,Jim Jones,1,RnB / Hip Hop,stumbled,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,summer,1,We Fly High - Jim Jones,0.0033783783783783786,3.8918202981106265,0.013148041547671036
We Fly High,Jim Jones,1,RnB / Hip Hop,switch,1,We Fly High - Jim Jones,0.0033783783783783786,4.114963849424837,0.01390190489670553
We Fly High,Jim Jones,1,RnB / Hip Hop,talkin,1,We Fly High - Jim Jones,0.0033783783783783786,3.3040336332085074,0.01116227578786658
We Fly High,Jim Jones,1,RnB / Hip Hop,ten,1,We Fly High - Jim Jones,0.0033783783783783786,3.8918202981106265,0.013148041547671036
We Fly High,Jim Jones,1,RnB / Hip Hop,thinkin,1,We Fly High - Jim Jones,0.0033783783783783786,3.4863551900024623,0.011778226993251562
We Fly High,Jim Jones,1,RnB / Hip Hop,til,1,We Fly High - Jim Jones,0.0033783783783783786,2.4102157571864113,0.008142620801305444
We Fly High,Jim Jones,1,RnB / Hip Hop,tonight,1,We Fly High - Jim Jones,0.0033783783783783786,2.187072205872201,0.00738875745227095
We Fly High,Jim Jones,1,RnB / Hip Hop,top,1,We Fly High - Jim Jones,0.0033783783783783786,2.8985685251003432,0.009792461233447106
We Fly High,Jim Jones,1,RnB / Hip Hop,topic,1,We Fly High - Jim Jones,0.0033783783783783786,5.501258210544727,0.018585331792380838
We Fly High,Jim Jones,1,RnB / Hip Hop,trial,1,We Fly High - Jim Jones,0.0033783783783783786,5.095793102436563,0.017215517237961362
We Fly High,Jim Jones,1,RnB / Hip Hop,uh,1,We Fly High - Jim Jones,0.0033783783783783786,2.2823823856765264,0.007710751302961239
We Fly High,Jim Jones,1,RnB / Hip Hop,urge,1,We Fly High - Jim Jones,0.0033783783783783786,5.501258210544727,0.018585331792380838
We Fly High,Jim Jones,1,RnB / Hip Hop,vertible,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,vuitton,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
We Fly High,Jim Jones,1,RnB / Hip Hop,wear,1,We Fly High - Jim Jones,0.0033783783783783786,3.5553480614894135,0.012011311018545317
We Fly High,Jim Jones,1,RnB / Hip Hop,whip,1,We Fly High - Jim Jones,0.0033783783783783786,4.402645921876617,0.014873803790123707
We Fly High,Jim Jones,1,RnB / Hip Hop,worth,1,We Fly High - Jim Jones,0.0033783783783783786,3.0163515607567266,0.010190376894448402
We Fly High,Jim Jones,1,RnB / Hip Hop,y'all,1,We Fly High - Jim Jones,0.0033783783783783786,3.0163515607567266,0.010190376894448402
We Fly High,Jim Jones,1,RnB / Hip Hop,yessir,1,We Fly High - Jim Jones,0.0033783783783783786,6.194405391104672,0.020927045240218486
Weak,SWV,1,RnB / Hip Hop,act,1,Weak - SWV,0.006060606060606061,3.6294560336431356,0.02199670323420082
Weak,SWV,1,RnB / Hip Hop,blood,1,Weak - SWV,0.006060606060606061,3.709498741316672,0.022481810553434376
Weak,SWV,1,RnB / Hip Hop,bout,1,Weak - SWV,0.006060606060606061,2.323204380196781,0.014080026546647159
Weak,SWV,1,RnB / Hip Hop,boy,1,Weak - SWV,0.006060606060606061,2.243161672523245,0.013594919227413606
Weak,SWV,1,RnB / Hip Hop,caused,1,Weak - SWV,0.006060606060606061,5.095793102436563,0.03088359456022159
Weak,SWV,1,RnB / Hip Hop,condition,1,Weak - SWV,0.006060606060606061,5.501258210544727,0.03334095885178623
Weak,SWV,1,RnB / Hip Hop,crazy,1,Weak - SWV,0.006060606060606061,2.728669488304946,0.016537390838211794
Weak,SWV,1,RnB / Hip Hop,cries,1,Weak - SWV,0.006060606060606061,5.095793102436563,0.03088359456022159
Weak,SWV,1,RnB / Hip Hop,deny,1,Weak - SWV,0.006060606060606061,3.3040336332085074,0.020024446261869742
Weak,SWV,1,RnB / Hip Hop,fading,1,Weak - SWV,0.006060606060606061,4.402645921876617,0.026682702556827986
Weak,SWV,1,RnB / Hip Hop,feeling,1,Weak - SWV,0.006060606060606061,2.3657639946155773,0.01433796360373077
Weak,SWV,1,RnB / Hip Hop,hard,1,Weak - SWV,0.006060606060606061,2.151354123270122,0.01303850983800074
Weak,SWV,1,RnB / Hip Hop,holding,1,Weak - SWV,0.006060606060606061,2.975529566236472,0.018033512522645283
Weak,SWV,1,RnB / Hip Hop,love's,1,Weak - SWV,0.006060606060606061,4.114963849424837,0.02493917484499901
Weak,SWV,1,RnB / Hip Hop,racing,1,Weak - SWV,0.006060606060606061,5.501258210544727,0.03334095885178623
Weak,SWV,1,RnB / Hip Hop,resistance,1,Weak - SWV,0.006060606060606061,5.501258210544727,0.03334095885178623
Weak,SWV,1,RnB / Hip Hop,strong,1,Weak - SWV,0.006060606060606061,2.6108864526485625,0.015823554258476136
Weak,SWV,1,RnB / Hip Hop,veins,1,Weak - SWV,0.006060606060606061,5.095793102436563,0.03088359456022159
Weak and Powerless,A Perfect Circle,0,Rock / Country,angel,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.709498741316672,0.0757040559452382
Weak and Powerless,A Perfect Circle,0,Rock / Country,approach,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,5.501258210544727,0.1122705757254026
Weak and Powerless,A Perfect Circle,0,Rock / Country,bottom,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.8918202981106265,0.07942490404307401
Weak and Powerless,A Perfect Circle,0,Rock / Country,china,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,5.095793102436563,0.10399577760074617
Weak and Powerless,A Perfect Circle,0,Rock / Country,day,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,1.5030575088755287,0.030674643038276092
Weak and Powerless,A Perfect Circle,0,Rock / Country,devil,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.8918202981106265,0.07942490404307401
Weak and Powerless,A Perfect Circle,0,Rock / Country,dig,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.7965101183063017,0.07747979833278167
Weak and Powerless,A Perfect Circle,0,Rock / Country,digging,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,5.095793102436563,0.10399577760074617
Weak and Powerless,A Perfect Circle,0,Rock / Country,dracula,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,6.194405391104672,0.12641643655315657
Weak and Powerless,A Perfect Circle,0,Rock / Country,dragon,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,6.194405391104672,0.12641643655315657
Weak and Powerless,A Perfect Circle,0,Rock / Country,ear,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,4.402645921876617,0.08984991677299219
Weak and Powerless,A Perfect Circle,0,Rock / Country,echo,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,6.194405391104672,0.12641643655315657
Weak and Powerless,A Perfect Circle,0,Rock / Country,feed,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.997180813768453,0.08157511864833576
Weak and Powerless,A Perfect Circle,0,Rock / Country,feel,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,1.0704414117014134,0.02184574309594721
Weak and Powerless,A Perfect Circle,0,Rock / Country,grave,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,4.248495242049359,0.08670398453161957
Weak and Powerless,A Perfect Circle,0,Rock / Country,hear,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,1.9748976859285656,0.040304034406705415
Weak and Powerless,A Perfect Circle,0,Rock / Country,hole,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.709498741316672,0.0757040559452382
Weak and Powerless,A Perfect Circle,0,Rock / Country,jam,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.997180813768453,0.08157511864833576
Weak and Powerless,A Perfect Circle,0,Rock / Country,leaves,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,5.095793102436563,0.10399577760074617
Weak and Powerless,A Perfect Circle,0,Rock / Country,level,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,5.095793102436563,0.10399577760074617
Weak and Powerless,A Perfect Circle,0,Rock / Country,mind,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,1.493925025312256,0.0304882658226991
Weak and Powerless,A Perfect Circle,0,Rock / Country,monkey,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,5.501258210544727,0.1122705757254026
Weak and Powerless,A Perfect Circle,0,Rock / Country,peace,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.6294560336431356,0.07407053129883949
Weak and Powerless,A Perfect Circle,0,Rock / Country,promised,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,4.584967478670572,0.093570764870828
Weak and Powerless,A Perfect Circle,0,Rock / Country,pushes,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,5.501258210544727,0.1122705757254026
Weak and Powerless,A Perfect Circle,0,Rock / Country,rhythm,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,4.402645921876617,0.08984991677299219
Weak and Powerless,A Perfect Circle,0,Rock / Country,search,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,4.808111029984782,0.09812471489764861
Weak and Powerless,A Perfect Circle,0,Rock / Country,siren,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,6.194405391104672,0.12641643655315657
Weak and Powerless,A Perfect Circle,0,Rock / Country,solace,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,6.194405391104672,0.12641643655315657
Weak and Powerless,A Perfect Circle,0,Rock / Country,solitary,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,6.194405391104672,0.12641643655315657
Weak and Powerless,A Perfect Circle,0,Rock / Country,tilling,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,6.194405391104672,0.12641643655315657
Weak and Powerless,A Perfect Circle,0,Rock / Country,white,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.709498741316672,0.0757040559452382
Weak and Powerless,A Perfect Circle,0,Rock / Country,word,1,Weak and Powerless - A Perfect Circle,0.02040816326530612,3.0163515607567266,0.06155819511748421
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,belong,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,3.709498741316672,0.03672771031006606
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,ford,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,6.194405391104672,0.06133074644658091
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,goodbye,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,3.1498829533812494,0.031186959934467816
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,guess,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,2.8622008809294686,0.028338622583460087
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,hand,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,2.2823823856765264,0.022597845402737887
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,head,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,2.205421344540398,0.021835854896439584
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,home,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,2.0047506490782467,0.019849016327507393
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,jeep,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,5.501258210544727,0.05446790307470027
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,leave,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,1.917739272088617,0.01898751754543185
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,pass,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,3.1986731175506815,0.03167003086683843
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,past,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,3.0163515607567266,0.02986486693818541
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,pullin,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,5.095793102436563,0.050453397053827356
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,ride,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,2.697897829638192,0.02671185969938804
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,run,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,2.456735772821304,0.024324116562587168
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,seat,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,4.402645921876617,0.043590553681946705
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,somebody's,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,4.584967478670572,0.045395717610599726
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,street,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,3.1986731175506815,0.03167003086683843
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,stuck,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,3.5553480614894135,0.03520146595534073
What Happens in a Small Town,Brantley Gilbert and Lindsay Ell,0,Rock / Country,white,1,What Happens in a Small Town - Brantley Gilbert and Lindsay Ell,0.009900990099009901,3.709498741316672,0.03672771031006606
What I've Done,Linkin Park,0,Rock / Country,alibi,1,What I've Done - Linkin Park,0.014925373134328358,6.194405391104672,0.09245381180753241
What I've Done,Linkin Park,0,Rock / Country,blood,1,What I've Done - Linkin Park,0.014925373134328358,3.709498741316672,0.055365652855472715
What I've Done,Linkin Park,0,Rock / Country,clean,1,What I've Done - Linkin Park,0.014925373134328358,4.402645921876617,0.06571113316233758
What I've Done,Linkin Park,0,Rock / Country,drawn,1,What I've Done - Linkin Park,0.014925373134328358,5.501258210544727,0.08210833150066757
What I've Done,Linkin Park,0,Rock / Country,farewell,1,What I've Done - Linkin Park,0.014925373134328358,5.501258210544727,0.08210833150066757
What I've Done,Linkin Park,0,Rock / Country,hands,1,What I've Done - Linkin Park,0.014925373134328358,2.583487478460448,0.038559514603887284
What I've Done,Linkin Park,0,Rock / Country,lies,1,What I've Done - Linkin Park,0.014925373134328358,2.793208009442517,0.04168967178272413
What I've Done,Linkin Park,0,Rock / Country,pain,1,What I've Done - Linkin Park,0.014925373134328358,2.323204380196781,0.034674692241743
What I've Done,Linkin Park,0,Rock / Country,regret,1,What I've Done - Linkin Park,0.014925373134328358,4.584967478670572,0.068432350427919
What I've Done,Linkin Park,0,Rock / Country,rest,1,What I've Done - Linkin Park,0.014925373134328358,3.0163515607567266,0.04502017254860786
What I've Done,Linkin Park,0,Rock / Country,slate,1,What I've Done - Linkin Park,0.014925373134328358,6.194405391104672,0.09245381180753241
What I've Done,Linkin Park,0,Rock / Country,start,1,What I've Done - Linkin Park,0.014925373134328358,2.3442577893946135,0.03498892222977035
What I've Done,Linkin Park,0,Rock / Country,thousand,1,What I've Done - Linkin Park,0.014925373134328358,3.361192047048456,0.050167045478335164
What I've Done,Linkin Park,0,Rock / Country,truth,1,What I've Done - Linkin Park,0.014925373134328358,2.975529566236472,0.04441088904830555
What I've Done,Linkin Park,0,Rock / Country,uncertainty,1,What I've Done - Linkin Park,0.014925373134328358,6.194405391104672,0.09245381180753241
What You Know,T.I.,1,RnB / Hip Hop,answer,1,What You Know - T.I.,0.003401360544217687,3.8918202981106265,0.013237484007179001
What You Know,T.I.,1,RnB / Hip Hop,attitude,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,ball,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,believed,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,bentley,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,bitch,1,What You Know - T.I.,0.003401360544217687,3.1986731175506815,0.010879840535886672
What You Know,T.I.,1,RnB / Hip Hop,bitches,1,What You Know - T.I.,0.003401360544217687,3.709498741316672,0.0126173426575397
What You Know,T.I.,1,RnB / Hip Hop,broads,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,burning,1,What You Know - T.I.,0.003401360544217687,3.5553480614894135,0.01209302061731093
What You Know,T.I.,1,RnB / Hip Hop,bury,1,What You Know - T.I.,0.003401360544217687,4.584967478670572,0.015595127478471334
What You Know,T.I.,1,RnB / Hip Hop,bust,1,What You Know - T.I.,0.003401360544217687,4.248495242049359,0.014450664088603262
What You Know,T.I.,1,RnB / Hip Hop,busting,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,buy,1,What You Know - T.I.,0.003401360544217687,3.6294560336431356,0.012345088549806583
What You Know,T.I.,1,RnB / Hip Hop,buzzed,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,candy,1,What You Know - T.I.,0.003401360544217687,4.402645921876617,0.014974986128832031
What You Know,T.I.,1,RnB / Hip Hop,carry,1,What You Know - T.I.,0.003401360544217687,3.8918202981106265,0.013237484007179001
What You Know,T.I.,1,RnB / Hip Hop,cars,1,What You Know - T.I.,0.003401360544217687,3.4863551900024623,0.011858350986402932
What You Know,T.I.,1,RnB / Hip Hop,china,1,What You Know - T.I.,0.003401360544217687,5.095793102436563,0.017332629600124362
What You Know,T.I.,1,RnB / Hip Hop,chop,1,What You Know - T.I.,0.003401360544217687,5.095793102436563,0.017332629600124362
